,Date,col_num,food_col_kg,age
3928,2025-11-08,5,50.0,104
3929,2025-11-08,7,54.0,104
3930,2025-11-08,4,54.0,104
3931,2025-11-08,3,58.4,104
3932,2025-11-08,6,54.0,104
3933,2025-11-08,7,54.0,104
3934,2025-11-08,25,55.2,104
3935,2025-11-08,13,27.6,104
3936,2025-11-08,10,48.8,104
3937,2025-11-08,10,48.8,104
3938,2025-11-08,12,28.0,104
3939,2025-11-08,8,55.2,104
3940,2025-11-08,28,51.6,104
3941,2025-11-08,2,0.0,104
3942,2025-11-08,23,50.0,104
3943,2025-11-08,22,57.6,104
3944,2025-11-08,27,50.8,104
3945,2025-11-08,26,0.0,104
3946,2025-11-08,11,49.6,104
3947,2025-11-08,9,48.4,104
3948,2025-11-08,23,50.0,104
3949,2025-11-08,20,58.4,104
3950,2025-11-08,18,50.4,104
3951,2025-11-08,15,55.2,104
3952,2025-11-08,15,55.2,104
3953,2025-11-08,11,49.6,104
3954,2025-11-08,16,63.2,104
3955,2025-11-08,12,28.0,104
3956,2025-11-08,14,60.0,104
3957,2025-11-08,9,48.4,104
3958,2025-11-08,19,60.0,104
3959,2025-11-08,20,58.4,104
3960,2025-11-08,17,55.2,104
3961,2025-11-08,13,27.6,104
3962,2025-11-08,17,55.2,104
3963,2025-11-08,24,62.4,104
3964,2025-11-08,19,60.0,104
3965,2025-11-08,28,51.6,104
3966,2025-11-08,18,50.4,104
3967,2025-11-08,21,57.2,104
3968,2025-11-08,14,60.0,104
3969,2025-11-08,27,50.8,104
3970,2025-11-08,16,63.2,104
3971,2025-11-08,21,57.2,104
3972,2025-11-08,1,56.8,104
3973,2025-11-08,25,55.2,104
3974,2025-11-08,26,0.0,104
3975,2025-11-08,22,57.6,104
3976,2025-11-09,5,57.6,105
3977,2025-11-09,15,62.4,105
3978,2025-11-09,28,56.4,105
3979,2025-11-09,24,62.0,105
3980,2025-11-09,22,60.8,105
3981,2025-11-09,17,58.0,105
3982,2025-11-09,21,59.6,105
3983,2025-11-09,19,59.6,105
3984,2025-11-09,18,40.8,105
3985,2025-11-09,16,63.2,105
3986,2025-11-09,26,0.0,105
3987,2025-11-09,20,56.8,105
3988,2025-11-09,27,54.4,105
3989,2025-11-09,1,52.8,105
3990,2025-11-09,13,26.8,105
3991,2025-11-09,7,56.4,105
3992,2025-11-09,12,26.0,105
3993,2025-11-09,9,44.8,105
3994,2025-11-09,10,54.4,105
3995,2025-11-09,2,0.0,105
3996,2025-11-09,11,52.4,105
3997,2025-11-09,6,54.0,105
3998,2025-11-09,8,59.2,105
3999,2025-11-09,4,60.4,105
4000,2025-11-09,3,61.6,105
4001,2025-11-09,23,47.2,105
4002,2025-11-09,2,0.0,105
4003,2025-11-09,22,60.8,105
4004,2025-11-09,6,54.0,105
4005,2025-11-09,1,52.8,105
4006,2025-11-09,16,63.2,105
4007,2025-11-09,17,58.0,105
4008,2025-11-09,19,59.6,105
4009,2025-11-09,27,54.4,105
4010,2025-11-09,20,56.8,105
4011,2025-11-09,15,62.4,105
4012,2025-11-09,18,40.8,105
4013,2025-11-09,8,59.2,105
4014,2025-11-09,21,59.6,105
4015,2025-11-09,25,57.2,105
4016,2025-11-09,26,0.0,105
4017,2025-11-09,4,60.4,105
4018,2025-11-09,23,47.2,105
4019,2025-11-09,12,26.0,105
4020,2025-11-09,24,62.0,105
4021,2025-11-09,14,62.4,105
4022,2025-11-09,10,54.4,105
4023,2025-11-09,7,56.4,105
4024,2025-11-09,3,61.6,105
4025,2025-11-09,14,62.4,105
4026,2025-11-09,9,44.8,105
4027,2025-11-09,5,57.6,105
4028,2025-11-09,11,52.4,105
4029,2025-11-09,28,56.4,105
4030,2025-11-09,25,57.2,105
4031,2025-11-09,13,26.8,105
4032,2025-11-10,24,66.4,106
4033,2025-11-10,10,57.2,106
4034,2025-11-10,17,62.0,106
4035,2025-11-10,12,30.8,106
4036,2025-11-10,26,0.0,106
4037,2025-11-10,4,62.0,106
4038,2025-11-10,8,62.8,106
4039,2025-11-10,14,66.4,106
4040,2025-11-10,18,54.0,106
4041,2025-11-10,28,58.0,106
4042,2025-11-10,16,72.4,106
4043,2025-11-10,3,70.0,106
4044,2025-11-10,26,0.0,106
4045,2025-11-10,22,30.0,106
4046,2025-11-10,9,58.0,106
4047,2025-11-10,7,62.0,106
4048,2025-11-10,6,58.8,106
4049,2025-11-10,13,32.0,106
4050,2025-11-10,21,58.8,106
4051,2025-11-10,25,62.8,106
4052,2025-11-10,27,58.4,106
4053,2025-11-10,23,51.6,106
4054,2025-11-10,27,58.4,106
4055,2025-11-10,20,61.2,106
4056,2025-11-10,5,64.8,106
4057,2025-11-10,11,54.0,106
4058,2025-11-10,15,73.6,106
4059,2025-11-10,19,66.4,106
4060,2025-11-10,10,57.2,106
4061,2025-11-10,16,72.4,106
4062,2025-11-10,8,62.8,106
4063,2025-11-10,25,62.8,106
4064,2025-11-10,14,66.4,106
4065,2025-11-10,28,58.0,106
4066,2025-11-10,5,64.8,106
4067,2025-11-10,6,58.8,106
4068,2025-11-10,15,73.6,106
4069,2025-11-10,2,0.0,106
4070,2025-11-10,11,54.0,106
4071,2025-11-10,1,62.4,106
4072,2025-11-10,22,30.0,106
4073,2025-11-10,3,70.0,106
4074,2025-11-10,24,66.4,106
4075,2025-11-10,2,0.0,106
4076,2025-11-10,7,62.0,106
4077,2025-11-10,9,58.0,106
4078,2025-11-10,4,62.0,106
4079,2025-11-10,19,66.4,106
4080,2025-11-10,12,30.8,106
4081,2025-11-10,20,61.2,106
4082,2025-11-10,13,32.0,106
4083,2025-11-10,21,58.8,106
4084,2025-11-10,17,62.0,106
4085,2025-11-10,18,54.0,106
4086,2025-11-10,1,62.4,106
4087,2025-11-10,23,51.6,106
4088,2025-11-11,10,58.4,107
4089,2025-11-11,7,60.8,107
4090,2025-11-11,3,71.2,107
4091,2025-11-11,4,59.6,107
4092,2025-11-11,2,0.0,107
4093,2025-11-11,15,72.0,107
4094,2025-11-11,24,66.4,107
4095,2025-11-11,5,64.0,107
4096,2025-11-11,9,55.2,107
4097,2025-11-11,8,64.0,107
4098,2025-11-11,12,33.2,107
4099,2025-11-11,9,55.2,107
4100,2025-11-11,11,55.2,107
4101,2025-11-11,11,55.2,107
4102,2025-11-11,16,72.8,107
4103,2025-11-11,1,65.2,107
4104,2025-11-11,28,58.8,107
4105,2025-11-11,15,72.0,107
4106,2025-11-11,17,62.8,107
4107,2025-11-11,14,69.2,107
4108,2025-11-11,7,60.8,107
4109,2025-11-11,12,33.2,107
4110,2025-11-11,10,58.4,107
4111,2025-11-11,13,32.4,107
4112,2025-11-11,6,61.2,107
4113,2025-11-11,13,32.4,107
4114,2025-11-11,16,72.8,107
4115,2025-11-11,14,69.2,107
4116,2025-11-11,27,58.4,107
4117,2025-11-11,24,66.4,107
4118,2025-11-11,21,60.4,107
4119,2025-11-11,19,70.8,107
4120,2025-11-11,21,60.4,107
4121,2025-11-11,4,59.6,107
4122,2025-11-11,17,62.8,107
4123,2025-11-11,19,70.8,107
4124,2025-11-11,18,56.0,107
4125,2025-11-11,18,56.0,107
4126,2025-11-11,8,64.0,107
4127,2025-11-11,2,0.0,107
4128,2025-11-11,3,71.2,107
4129,2025-11-11,28,58.8,107
4130,2025-11-11,5,64.0,107
4131,2025-11-11,25,63.6,107
4132,2025-11-11,1,65.2,107
4133,2025-11-11,22,54.4,107
4134,2025-11-11,23,54.0,107
4135,2025-11-11,20,58.0,107
4136,2025-11-11,25,63.6,107
4137,2025-11-11,6,61.2,107
4138,2025-11-11,22,54.4,107
4139,2025-11-11,26,0.0,107
4140,2025-11-11,27,58.4,107
4141,2025-11-11,23,54.0,107
4142,2025-11-11,20,58.0,107
4143,2025-11-11,26,0.0,107
4144,2025-11-12,17,65.2,108
4145,2025-11-12,1,66.8,108
4146,2025-11-12,16,72.4,108
4147,2025-11-12,17,65.2,108
4148,2025-11-12,21,60.8,108
4149,2025-11-12,24,66.4,108
4150,2025-11-12,28,58.8,108
4151,2025-11-12,21,60.8,108
4152,2025-11-12,12,31.6,108
4153,2025-11-12,26,0.0,108
4154,2025-11-12,3,73.2,108
4155,2025-11-12,23,55.6,108
4156,2025-11-12,18,62.8,108
4157,2025-11-12,19,71.2,108
4158,2025-11-12,18,62.8,108
4159,2025-11-12,20,64.0,108
4160,2025-11-12,27,57.2,108
4161,2025-11-12,22,67.6,108
4162,2025-11-12,14,65.2,108
4163,2025-11-12,2,0.0,108
4164,2025-11-12,19,71.2,108
4165,2025-11-12,16,72.4,108
4166,2025-11-12,22,67.6,108
4167,2025-11-12,15,72.8,108
4168,2025-11-12,5,61.6,108
4169,2025-11-12,25,66.8,108
4170,2025-11-12,20,64.0,108
4171,2025-11-12,13,35.2,108
4172,2025-11-12,2,0.0,108
4173,2025-11-12,9,58.8,108
4174,2025-11-12,14,65.2,108
4175,2025-11-12,4,64.0,108
4176,2025-11-12,1,66.8,108
4177,2025-11-12,5,61.6,108
4178,2025-11-12,12,31.6,108
4179,2025-11-12,28,58.8,108
4180,2025-11-12,6,63.2,108
4181,2025-11-12,24,66.4,108
4182,2025-11-12,23,55.6,108
4183,2025-11-12,8,68.0,108
4184,2025-11-12,7,60.4,108
4185,2025-11-12,10,62.0,108
4186,2025-11-12,13,35.2,108
4187,2025-11-12,10,62.0,108
4188,2025-11-12,15,72.8,108
4189,2025-11-12,11,56.4,108
4190,2025-11-12,8,68.0,108
4191,2025-11-12,26,0.0,108
4192,2025-11-12,11,56.4,108
4193,2025-11-12,9,58.8,108
4194,2025-11-12,3,73.2,108
4195,2025-11-12,6,63.2,108
4196,2025-11-12,27,57.2,108
4197,2025-11-12,7,60.4,108
4198,2025-11-12,25,66.8,108
4199,2025-11-12,4,64.0,108
4200,2025-11-13,22,71.2,109
4201,2025-11-13,20,65.6,109
4202,2025-11-13,24,66.8,109
4203,2025-11-13,21,62.8,109
4204,2025-11-13,2,0.0,109
4205,2025-11-13,28,58.4,109
4206,2025-11-13,26,0.0,109
4207,2025-11-13,25,69.6,109
4208,2025-11-13,2,0.0,109
4209,2025-11-13,23,60.8,109
4210,2025-11-13,27,62.0,109
4211,2025-11-13,1,67.6,109
4212,2025-11-13,6,57.6,109
4213,2025-11-13,5,63.2,109
4214,2025-11-13,4,62.4,109
4215,2025-11-13,3,70.4,109
4216,2025-11-13,13,36.0,109
4217,2025-11-13,1,67.6,109
4218,2025-11-13,16,71.6,109
4219,2025-11-13,18,66.4,109
4220,2025-11-13,14,68.8,109
4221,2025-11-13,10,59.6,109
4222,2025-11-13,11,58.0,109
4223,2025-11-13,8,60.4,109
4224,2025-11-13,7,63.2,109
4225,2025-11-13,15,72.8,109
4226,2025-11-13,19,70.0,109
4227,2025-11-13,9,58.8,109
4228,2025-11-13,17,62.0,109
4229,2025-11-13,16,71.6,109
4230,2025-11-13,21,62.8,109
4231,2025-11-13,19,70.0,109
4232,2025-11-13,23,60.8,109
4233,2025-11-13,20,65.6,109
4234,2025-11-13,3,70.4,109
4235,2025-11-13,28,58.4,109
4236,2025-11-13,25,69.6,109
4237,2025-11-13,4,62.4,109
4238,2025-11-13,5,63.2,109
4239,2025-11-13,26,0.0,109
4240,2025-11-13,27,62.0,109
4241,2025-11-13,17,62.0,109
4242,2025-11-13,24,66.8,109
4243,2025-11-13,22,71.2,109
4244,2025-11-13,18,66.4,109
4245,2025-11-13,10,59.6,109
4246,2025-11-13,15,72.8,109
4247,2025-11-13,14,68.8,109
4248,2025-11-13,12,35.6,109
4249,2025-11-13,11,58.0,109
4250,2025-11-13,13,36.0,109
4251,2025-11-13,9,58.8,109
4252,2025-11-13,7,63.2,109
4253,2025-11-13,6,57.6,109
4254,2025-11-13,12,35.6,109
4255,2025-11-13,8,60.4,109
4256,2025-11-14,24,72.8,110
4257,2025-11-14,4,61.2,110
4258,2025-11-14,5,66.0,110
4259,2025-11-14,12,35.2,110
4260,2025-11-14,26,0.8,110
4261,2025-11-14,10,64.8,110
4262,2025-11-14,8,68.0,110
4263,2025-11-14,3,68.0,110
4264,2025-11-14,9,61.2,110
4265,2025-11-14,11,61.2,110
4266,2025-11-14,13,44.0,110
4267,2025-11-14,7,65.6,110
4268,2025-11-14,23,64.8,110
4269,2025-11-14,2,0.0,110
4270,2025-11-14,5,66.0,110
4271,2025-11-14,18,70.4,110
4272,2025-11-14,19,71.6,110
4273,2025-11-14,22,72.4,110
4274,2025-11-14,21,68.0,110
4275,2025-11-14,14,69.6,110
4276,2025-11-14,20,70.8,110
4277,2025-11-14,25,72.8,110
4278,2025-11-14,17,67.6,110
4279,2025-11-14,4,61.2,110
4280,2025-11-14,15,73.2,110
4281,2025-11-14,28,67.2,110
4282,2025-11-14,16,77.6,110
4283,2025-11-14,6,67.2,110
4284,2025-11-14,1,69.2,110
4285,2025-11-14,6,67.2,110
4286,2025-11-14,20,70.8,110
4287,2025-11-14,16,77.6,110
4288,2025-11-14,18,70.4,110
4289,2025-11-14,24,72.8,110
4290,2025-11-14,25,72.8,110
4291,2025-11-14,21,68.0,110
4292,2025-11-14,17,67.6,110
4293,2025-11-14,14,69.6,110
4294,2025-11-14,19,71.6,110
4295,2025-11-14,27,64.4,110
4296,2025-11-14,23,64.8,110
4297,2025-11-14,28,67.2,110
4298,2025-11-14,27,64.4,110
4299,2025-11-14,3,68.0,110
4300,2025-11-14,22,72.4,110
4301,2025-11-14,13,44.0,110
4302,2025-11-14,11,61.2,110
4303,2025-11-14,8,68.0,110
4304,2025-11-14,9,61.2,110
4305,2025-11-14,2,0.0,110
4306,2025-11-14,10,64.8,110
4307,2025-11-14,15,73.2,110
4308,2025-11-14,12,35.2,110
4309,2025-11-14,1,69.2,110
4310,2025-11-14,26,0.8,110
4311,2025-11-14,7,65.6,110
4312,2025-11-15,12,36.0,111
4313,2025-11-15,19,75.6,111
4314,2025-11-15,2,0.0,111
4315,2025-11-15,28,65.2,111
4316,2025-11-15,17,68.0,111
4317,2025-11-15,1,71.6,111
4318,2025-11-15,11,60.8,111
4319,2025-11-15,24,71.6,111
4320,2025-11-15,23,62.8,111
4321,2025-11-15,5,64.0,111
4322,2025-11-15,15,72.4,111
4323,2025-11-15,9,63.2,111
4324,2025-11-15,14,67.2,111
4325,2025-11-15,20,67.2,111
4326,2025-11-15,6,64.4,111
4327,2025-11-15,5,64.0,111
4328,2025-11-15,21,67.6,111
4329,2025-11-15,16,76.8,111
4330,2025-11-15,25,73.2,111
4331,2025-11-15,13,43.6,111
4332,2025-11-15,27,63.2,111
4333,2025-11-15,10,65.2,111
4334,2025-11-15,22,66.8,111
4335,2025-11-15,8,70.8,111
4336,2025-11-15,6,64.4,111
4337,2025-11-15,7,62.4,111
4338,2025-11-15,18,66.0,111
4339,2025-11-15,26,2.4,111
4340,2025-11-15,3,72.0,111
4341,2025-11-15,13,43.6,111
4342,2025-11-15,15,72.4,111
4343,2025-11-15,28,65.2,111
4344,2025-11-15,20,67.2,111
4345,2025-11-15,12,36.0,111
4346,2025-11-15,24,71.6,111
4347,2025-11-15,7,62.4,111
4348,2025-11-15,21,67.6,111
4349,2025-11-15,4,64.8,111
4350,2025-11-15,22,66.8,111
4351,2025-11-15,10,65.2,111
4352,2025-11-15,1,71.6,111
4353,2025-11-15,9,63.2,111
4354,2025-11-15,23,62.8,111
4355,2025-11-15,14,67.2,111
4356,2025-11-15,4,64.8,111
4357,2025-11-15,18,66.0,111
4358,2025-11-15,16,76.8,111
4359,2025-11-15,2,0.0,111
4360,2025-11-15,8,70.8,111
4361,2025-11-15,19,75.6,111
4362,2025-11-15,3,72.0,111
4363,2025-11-15,27,63.2,111
4364,2025-11-15,11,60.8,111
4365,2025-11-15,17,68.0,111
4366,2025-11-15,26,2.4,111
4367,2025-11-15,25,73.2,111
4368,2025-11-16,11,55.2,112
4369,2025-11-16,8,69.6,112
4370,2025-11-16,1,66.4,112
4371,2025-11-16,2,0.0,112
4372,2025-11-16,13,40.0,112
4373,2025-11-16,3,70.8,112
4374,2025-11-16,4,61.6,112
4375,2025-11-16,10,60.4,112
4376,2025-11-16,14,68.0,112
4377,2025-11-16,12,34.4,112
4378,2025-11-16,5,61.6,112
4379,2025-11-16,9,59.6,112
4380,2025-11-16,15,71.2,112
4381,2025-11-16,4,61.6,112
4382,2025-11-16,7,66.4,112
4383,2025-11-16,19,67.2,112
4384,2025-11-16,16,68.4,112
4385,2025-11-16,18,64.8,112
4386,2025-11-16,13,40.0,112
4387,2025-11-16,20,67.2,112
4388,2025-11-16,15,71.2,112
4389,2025-11-16,17,63.2,112
4390,2025-11-16,11,55.2,112
4391,2025-11-16,6,64.4,112
4392,2025-11-16,14,68.0,112
4393,2025-11-16,21,64.4,112
4394,2025-11-16,3,70.8,112
4395,2025-11-16,10,60.4,112
4396,2025-11-16,28,61.6,112
4397,2025-11-16,17,63.2,112
4398,2025-11-16,5,61.6,112
4399,2025-11-16,23,59.6,112
4400,2025-11-16,22,66.4,112
4401,2025-11-16,21,64.4,112
4402,2025-11-16,7,66.4,112
4403,2025-11-16,20,67.2,112
4404,2025-11-16,19,67.2,112
4405,2025-11-16,18,64.8,112
4406,2025-11-16,6,64.4,112
4407,2025-11-16,24,59.6,112
4408,2025-11-16,23,59.6,112
4409,2025-11-16,24,59.6,112
4410,2025-11-16,22,66.4,112
4411,2025-11-16,27,62.4,112
4412,2025-11-16,1,66.4,112
4413,2025-11-16,2,0.0,112
4414,2025-11-16,25,67.2,112
4415,2025-11-16,9,59.6,112
4416,2025-11-16,26,3.2,112
4417,2025-11-16,8,69.6,112
4418,2025-11-16,28,61.6,112
4419,2025-11-16,26,3.2,112
4420,2025-11-16,27,62.4,112
4421,2025-11-16,12,34.4,112
4422,2025-11-16,25,67.2,112
4423,2025-11-16,16,68.4,112
4424,2025-11-17,11,52.4,113
4425,2025-11-17,6,65.6,113
4426,2025-11-17,9,62.0,113
4427,2025-11-17,15,75.2,113
4428,2025-11-17,3,73.2,113
4429,2025-11-17,5,68.0,113
4430,2025-11-17,7,67.2,113
4431,2025-11-17,21,67.6,113
4432,2025-11-17,2,0.0,113
4433,2025-11-17,10,63.2,113
4434,2025-11-17,1,72.4,113
4435,2025-11-17,4,67.2,113
4436,2025-11-17,13,43.6,113
4437,2025-11-17,23,62.4,113
4438,2025-11-17,20,68.4,113
4439,2025-11-17,2,0.0,113
4440,2025-11-17,16,80.0,113
4441,2025-11-17,17,68.8,113
4442,2025-11-17,19,77.2,113
4443,2025-11-17,18,64.8,113
4444,2025-11-17,22,65.6,113
4445,2025-11-17,24,73.6,113
4446,2025-11-17,28,64.4,113
4447,2025-11-17,27,51.2,113
4448,2025-11-17,14,68.8,113
4449,2025-11-17,12,36.0,113
4450,2025-11-17,15,75.2,113
4451,2025-11-17,8,68.4,113
4452,2025-11-17,3,73.2,113
4453,2025-11-17,9,62.0,113
4454,2025-11-17,22,65.6,113
4455,2025-11-17,27,51.2,113
4456,2025-11-17,1,72.4,113
4457,2025-11-17,24,73.6,113
4458,2025-11-17,19,77.2,113
4459,2025-11-17,20,68.4,113
4460,2025-11-17,21,67.6,113
4461,2025-11-17,25,72.4,113
4462,2025-11-17,6,65.6,113
4463,2025-11-17,26,1.2,113
4464,2025-11-17,23,62.4,113
4465,2025-11-17,28,64.4,113
4466,2025-11-17,26,1.2,113
4467,2025-11-17,18,64.8,113
4468,2025-11-17,16,80.0,113
4469,2025-11-17,10,63.2,113
4470,2025-11-17,14,68.8,113
4471,2025-11-17,13,43.6,113
4472,2025-11-17,12,36.0,113
4473,2025-11-17,11,52.4,113
4474,2025-11-17,25,72.4,113
4475,2025-11-17,8,68.4,113
4476,2025-11-17,4,67.2,113
4477,2025-11-17,5,68.0,113
4478,2025-11-17,17,68.8,113
4479,2025-11-17,7,67.2,113
4480,2025-11-18,16,73.6,114
4481,2025-11-18,22,71.6,114
4482,2025-11-18,23,66.4,114
4483,2025-11-18,27,57.2,114
4484,2025-11-18,19,75.2,114
4485,2025-11-18,2,0.0,114
4486,2025-11-18,26,0.0,114
4487,2025-11-18,25,72.0,114
4488,2025-11-18,28,67.2,114
4489,2025-11-18,1,74.4,114
4490,2025-11-18,20,72.4,114
4491,2025-11-18,27,57.2,114
4492,2025-11-18,21,68.0,114
4493,2025-11-18,8,65.6,114
4494,2025-11-18,11,59.6,114
4495,2025-11-18,4,65.6,114
4496,2025-11-18,15,73.2,114
4497,2025-11-18,12,38.0,114
4498,2025-11-18,13,39.6,114
4499,2025-11-18,7,70.4,114
4500,2025-11-18,14,68.8,114
4501,2025-11-18,9,64.0,114
4502,2025-11-18,17,68.8,114
4503,2025-11-18,6,71.2,114
4504,2025-11-18,5,65.2,114
4505,2025-11-18,24,62.0,114
4506,2025-11-18,18,71.6,114
4507,2025-11-18,10,64.0,114
4508,2025-11-18,19,75.2,114
4509,2025-11-18,13,39.6,114
4510,2025-11-18,6,71.2,114
4511,2025-11-18,9,64.0,114
4512,2025-11-18,7,70.4,114
4513,2025-11-18,5,65.2,114
4514,2025-11-18,10,64.0,114
4515,2025-11-18,12,38.0,114
4516,2025-11-18,8,65.6,114
4517,2025-11-18,1,74.4,114
4518,2025-11-18,28,67.2,114
4519,2025-11-18,2,0.0,114
4520,2025-11-18,11,59.6,114
4521,2025-11-18,4,65.6,114
4522,2025-11-18,3,74.4,114
4523,2025-11-18,20,72.4,114
4524,2025-11-18,26,0.0,114
4525,2025-11-18,23,66.4,114
4526,2025-11-18,15,73.2,114
4527,2025-11-18,22,71.6,114
4528,2025-11-18,14,68.8,114
4529,2025-11-18,16,73.6,114
4530,2025-11-18,24,62.0,114
4531,2025-11-18,17,68.8,114
4532,2025-11-18,18,71.6,114
4533,2025-11-18,25,72.0,114
4534,2025-11-18,3,74.4,114
4535,2025-11-18,21,68.0,114
4536,2025-11-19,13,36.8,115
4537,2025-11-19,8,64.4,115
4538,2025-11-19,13,36.8,115
4539,2025-11-19,14,59.6,115
4540,2025-11-19,26,0.0,115
4541,2025-11-19,12,34.4,115
4542,2025-11-19,10,62.4,115
4543,2025-11-19,4,60.8,115
4544,2025-11-19,5,62.8,115
4545,2025-11-19,11,54.4,115
4546,2025-11-19,16,66.8,115
4547,2025-11-19,12,34.4,115
4548,2025-11-19,15,74.4,115
4549,2025-11-19,16,66.8,115
4550,2025-11-19,10,62.4,115
4551,2025-11-19,18,59.2,115
4552,2025-11-19,7,66.8,115
4553,2025-11-19,17,66.4,115
4554,2025-11-19,6,63.2,115
4555,2025-11-19,14,59.6,115
4556,2025-11-19,2,0.0,115
4557,2025-11-19,11,54.4,115
4558,2025-11-19,6,63.2,115
4559,2025-11-19,9,63.6,115
4560,2025-11-19,1,70.8,115
4561,2025-11-19,3,67.2,115
4562,2025-11-19,7,66.8,115
4563,2025-11-19,15,74.4,115
4564,2025-11-19,5,62.8,115
4565,2025-11-19,9,63.6,115
4566,2025-11-19,26,0.0,115
4567,2025-11-19,2,0.0,115
4568,2025-11-19,1,70.8,115
4569,2025-11-19,27,63.2,115
4570,2025-11-19,17,66.4,115
4571,2025-11-19,28,62.0,115
4572,2025-11-19,18,59.2,115
4573,2025-11-19,19,70.8,115
4574,2025-11-19,24,79.2,115
4575,2025-11-19,23,63.6,115
4576,2025-11-19,21,63.6,115
4577,2025-11-19,24,79.2,115
4578,2025-11-19,19,70.8,115
4579,2025-11-19,25,72.0,115
4580,2025-11-19,20,68.4,115
4581,2025-11-19,21,63.6,115
4582,2025-11-19,23,63.6,115
4583,2025-11-19,28,62.0,115
4584,2025-11-19,8,64.4,115
4585,2025-11-19,20,68.4,115
4586,2025-11-19,25,72.0,115
4587,2025-11-19,3,67.2,115
4588,2025-11-19,22,67.6,115
4589,2025-11-19,22,67.6,115
4590,2025-11-19,4,60.8,115
4591,2025-11-19,27,63.2,115
4592,2025-11-20,19,71.2,116
4593,2025-11-20,1,65.2,116
4594,2025-11-20,15,76.4,116
4595,2025-11-20,14,56.8,116
4596,2025-11-20,27,62.4,116
4597,2025-11-20,9,60.0,116
4598,2025-11-20,10,62.0,116
4599,2025-11-20,11,60.8,116
4600,2025-11-20,19,71.2,116
4601,2025-11-20,2,0.0,116
4602,2025-11-20,5,64.4,116
4603,2025-11-20,16,73.2,116
4604,2025-11-20,12,34.4,116
4605,2025-11-20,21,64.4,116
4606,2025-11-20,25,66.4,116
4607,2025-11-20,4,62.0,116
4608,2025-11-20,28,59.6,116
4609,2025-11-20,3,67.6,116
4610,2025-11-20,24,67.2,116
4611,2025-11-20,6,64.4,116
4612,2025-11-20,22,68.4,116
4613,2025-11-20,26,1.2,116
4614,2025-11-20,20,73.2,116
4615,2025-11-20,23,63.2,116
4616,2025-11-20,20,73.2,116
4617,2025-11-20,13,43.6,116
4618,2025-11-20,17,70.4,116
4619,2025-11-20,18,62.4,116
4620,2025-11-20,28,59.6,116
4621,2025-11-20,18,62.4,116
4622,2025-11-20,7,63.6,116
4623,2025-11-20,10,62.0,116
4624,2025-11-20,5,64.4,116
4625,2025-11-20,8,59.6,116
4626,2025-11-20,3,67.6,116
4627,2025-11-20,14,56.8,116
4628,2025-11-20,6,64.4,116
4629,2025-11-20,16,73.2,116
4630,2025-11-20,11,60.8,116
4631,2025-11-20,13,43.6,116
4632,2025-11-20,9,60.0,116
4633,2025-11-20,15,76.4,116
4634,2025-11-20,8,59.6,116
4635,2025-11-20,26,1.2,116
4636,2025-11-20,12,34.4,116
4637,2025-11-20,27,62.4,116
4638,2025-11-20,2,0.0,116
4639,2025-11-20,22,68.4,116
4640,2025-11-20,25,66.4,116
4641,2025-11-20,7,63.6,116
4642,2025-11-20,17,70.4,116
4643,2025-11-20,21,64.4,116
4644,2025-11-20,1,65.2,116
4645,2025-11-20,24,67.2,116
4646,2025-11-20,23,63.2,116
4647,2025-11-20,4,62.0,116
4648,2025-11-21,15,72.4,117
4649,2025-11-21,1,69.2,117
4650,2025-11-21,16,65.6,117
4651,2025-11-21,14,52.8,117
4652,2025-11-21,2,0.0,117
4653,2025-11-21,19,70.0,117
4654,2025-11-21,18,61.2,117
4655,2025-11-21,11,60.8,117
4656,2025-11-21,9,59.2,117
4657,2025-11-21,26,2.4,117
4658,2025-11-21,25,72.4,117
4659,2025-11-21,17,64.8,117
4660,2025-11-21,12,34.0,117
4661,2025-11-21,22,68.8,117
4662,2025-11-21,3,64.4,117
4663,2025-11-21,28,58.8,117
4664,2025-11-21,10,64.8,117
4665,2025-11-21,6,66.0,117
4666,2025-11-21,28,58.8,117
4667,2025-11-21,5,60.8,117
4668,2025-11-21,14,52.8,117
4669,2025-11-21,8,64.0,117
4670,2025-11-21,13,45.2,117
4671,2025-11-21,7,67.2,117
4672,2025-11-21,27,65.6,117
4673,2025-11-21,15,72.4,117
4674,2025-11-21,13,45.2,117
4675,2025-11-21,4,63.2,117
4676,2025-11-21,26,2.4,117
4677,2025-11-21,4,63.2,117
4678,2025-11-21,23,64.8,117
4679,2025-11-21,9,59.2,117
4680,2025-11-21,8,64.0,117
4681,2025-11-21,19,70.0,117
4682,2025-11-21,24,72.0,117
4683,2025-11-21,16,65.6,117
4684,2025-11-21,2,0.0,117
4685,2025-11-21,1,69.2,117
4686,2025-11-21,23,64.8,117
4687,2025-11-21,25,72.4,117
4688,2025-11-21,12,34.0,117
4689,2025-11-21,24,72.0,117
4690,2025-11-21,11,60.8,117
4691,2025-11-21,18,61.2,117
4692,2025-11-21,21,64.8,117
4693,2025-11-21,27,65.6,117
4694,2025-11-21,7,67.2,117
4695,2025-11-21,20,68.0,117
4696,2025-11-21,17,64.8,117
4697,2025-11-21,5,60.8,117
4698,2025-11-21,20,68.0,117
4699,2025-11-21,6,66.0,117
4700,2025-11-21,21,64.8,117
4701,2025-11-21,3,64.4,117
4702,2025-11-21,10,64.8,117
4703,2025-11-21,22,68.8,117
